dentatum	24
loeseneri	7
stenocalyx	29
tiliaefolium	1
microcarpum	64
caudatum	7
ciliatum	7
hirsutum	7
sulcatum	78
fuscum	12
microphyllum	12
acutifolium	12
newsp.1	0
membranaceum	0
newsp.2	76
discolor	20
disjunctum	5
blandum	27
lautum	5
jucundum	19
stellato-tomentosum	15
alpinum	2
villosum	11
obtusatum	0
hartwegii	50
costaricanum	50
tinoides_1	69
undulatum	2
subsessile	2
tinoides_2	2
triphyllum	2
lasiophyllum	13
pichinchense	5
jamesonii	2
hallii	2
toronis	2
seemenii	2
dumatorum	2
reticulatum	2
triphyllum_new	2
ayavacense	2
