dentatum	2
loeseneri	7
stenocalyx	7
tiliaefolium	7
microcarpum	7
caudatum	7
ciliatum	7
hirsutum	7
sulcatum	31
fuscum	32
microphyllum	7
acutifolium	7
newsp.1	74
membranaceum	7
newsp.2	7
discolor	7
disjunctum	28
blandum	28
lautum	7
jucundum	7
stellato-tomentosum	33
alpinum	7
villosum	47
obtusatum	7
hartwegii	7
costaricanum	47
tinoides_1	7
undulatum	7
subsessile	31
tinoides_2	7
triphyllum	7
lasiophyllum	7
pichinchense	7
jamesonii	7
hallii	7
toronis	7
seemenii	7
dumatorum	7
reticulatum	7
triphyllum_new	7
ayavacense	7
