dentatum	63
loeseneri	1
stenocalyx	13
tiliaefolium	1
microcarpum	14
caudatum	0
ciliatum	1
hirsutum	68
sulcatum	1
fuscum	1
microphyllum	1
acutifolium	68
newsp.1	1
membranaceum	7
newsp.2	1
discolor	1
disjunctum	1
blandum	1
lautum	1
jucundum	1
stellato-tomentosum	1
alpinum	1
villosum	1
obtusatum	49
hartwegii	1
costaricanum	1
tinoides_1	1
undulatum	1
subsessile	58
tinoides_2	1
triphyllum	1
lasiophyllum	1
pichinchense	0
jamesonii	1
hallii	1
toronis	1
seemenii	1
dumatorum	1
reticulatum	1
triphyllum_new	23
ayavacense	1
