dentatum	0
loeseneri	11
stenocalyx	0
tiliaefolium	11
microcarpum	62
caudatum	11
ciliatum	11
hirsutum	11
sulcatum	11
fuscum	58
microphyllum	11
acutifolium	11
newsp.1	11
membranaceum	11
newsp.2	11
discolor	64
disjunctum	11
blandum	11
lautum	61
jucundum	11
stellato-tomentosum	60
alpinum	11
villosum	11
obtusatum	11
hartwegii	11
costaricanum	11
tinoides_1	6
undulatum	6
subsessile	46
tinoides_2	63
triphyllum	6
lasiophyllum	6
pichinchense	61
jamesonii	11
hallii	11
toronis	11
seemenii	11
dumatorum	11
reticulatum	11
triphyllum_new	11
ayavacense	11
