dentatum	7
loeseneri	62
stenocalyx	5
tiliaefolium	63
microcarpum	11
caudatum	78
ciliatum	0
hirsutum	0
sulcatum	53
fuscum	62
microphyllum	20
acutifolium	21
newsp.1	5
membranaceum	5
newsp.2	27
discolor	5
disjunctum	38
blandum	5
lautum	5
jucundum	5
stellato-tomentosum	4
alpinum	5
villosum	62
obtusatum	45
hartwegii	53
costaricanum	5
tinoides_1	72
undulatum	5
subsessile	5
tinoides_2	5
triphyllum	5
lasiophyllum	5
pichinchense	9
jamesonii	9
hallii	9
toronis	45
seemenii	9
dumatorum	9
reticulatum	9
triphyllum_new	9
ayavacense	9
