dentatum	6
loeseneri	70
stenocalyx	51
tiliaefolium	70
microcarpum	30
caudatum	51
ciliatum	14
hirsutum	36
sulcatum	36
fuscum	43
microphyllum	3
acutifolium	3
newsp.1	45
membranaceum	70
newsp.2	3
discolor	3
disjunctum	3
blandum	3
lautum	51
jucundum	5
stellato-tomentosum	3
alpinum	3
villosum	3
obtusatum	15
hartwegii	15
costaricanum	3
tinoides_1	3
undulatum	3
subsessile	3
tinoides_2	11
triphyllum	3
lasiophyllum	3
pichinchense	3
jamesonii	3
hallii	3
toronis	11
seemenii	11
dumatorum	11
reticulatum	11
triphyllum_new	11
ayavacense	0
