dentatum	11
loeseneri	5
stenocalyx	19
tiliaefolium	5
microcarpum	5
caudatum	5
ciliatum	0
hirsutum	5
sulcatum	5
fuscum	5
microphyllum	5
acutifolium	5
newsp.1	5
membranaceum	27
newsp.2	5
discolor	72
disjunctum	45
blandum	5
lautum	0
jucundum	5
stellato-tomentosum	72
alpinum	5
villosum	5
obtusatum	5
hartwegii	5
costaricanum	5
tinoides_1	72
undulatum	5
subsessile	5
tinoides_2	5
triphyllum	0
lasiophyllum	5
pichinchense	22
jamesonii	0
hallii	5
toronis	5
seemenii	5
dumatorum	5
reticulatum	5
triphyllum_new	0
ayavacense	5
