dentatum	0
loeseneri	2
stenocalyx	2
tiliaefolium	13
microcarpum	2
caudatum	2
ciliatum	2
hirsutum	2
sulcatum	1
fuscum	0
microphyllum	25
acutifolium	60
newsp.1	3
membranaceum	14
newsp.2	14
discolor	1
disjunctum	1
blandum	1
lautum	1
jucundum	23
stellato-tomentosum	1
alpinum	1
villosum	1
obtusatum	1
hartwegii	34
costaricanum	1
tinoides_1	1
undulatum	1
subsessile	1
tinoides_2	23
triphyllum	1
lasiophyllum	1
pichinchense	1
jamesonii	1
hallii	1
toronis	1
seemenii	58
dumatorum	1
reticulatum	1
triphyllum_new	1
ayavacense	1
