dentatum	65
loeseneri	65
stenocalyx	37
tiliaefolium	36
microcarpum	0
caudatum	0
ciliatum	0
hirsutum	0
sulcatum	35
fuscum	48
microphyllum	34
acutifolium	22
newsp.1	5
membranaceum	8
newsp.2	39
discolor	8
disjunctum	8
blandum	37
lautum	8
jucundum	0
stellato-tomentosum	8
alpinum	9
villosum	8
obtusatum	8
hartwegii	38
costaricanum	8
tinoides_1	8
undulatum	8
subsessile	8
tinoides_2	8
triphyllum	8
lasiophyllum	8
pichinchense	37
jamesonii	8
hallii	8
toronis	8
seemenii	8
dumatorum	65
reticulatum	8
triphyllum_new	8
ayavacense	8
