dentatum	42
loeseneri	9
stenocalyx	9
tiliaefolium	66
microcarpum	57
caudatum	9
ciliatum	9
hirsutum	9
sulcatum	9
fuscum	48
microphyllum	45
acutifolium	9
newsp.1	9
membranaceum	9
newsp.2	9
discolor	9
disjunctum	9
blandum	9
lautum	9
jucundum	9
stellato-tomentosum	9
alpinum	9
villosum	9
obtusatum	9
hartwegii	9
costaricanum	9
tinoides_1	9
undulatum	9
subsessile	9
tinoides_2	9
triphyllum	66
lasiophyllum	9
pichinchense	6
jamesonii	6
hallii	6
toronis	6
seemenii	6
dumatorum	6
reticulatum	6
triphyllum_new	6
ayavacense	6
