dentatum	12
loeseneri	4
stenocalyx	4
tiliaefolium	44
microcarpum	61
caudatum	22
ciliatum	61
hirsutum	16
sulcatum	26
fuscum	3
microphyllum	21
acutifolium	3
newsp.1	77
membranaceum	3
newsp.2	3
discolor	45
disjunctum	27
blandum	22
lautum	38
jucundum	53
stellato-tomentosum	62
alpinum	5
villosum	32
obtusatum	5
hartwegii	5
costaricanum	5
tinoides_1	11
undulatum	5
subsessile	5
tinoides_2	0
triphyllum	5
lasiophyllum	27
pichinchense	5
jamesonii	38
hallii	38
toronis	5
seemenii	5
dumatorum	5
reticulatum	5
triphyllum_new	5
ayavacense	5
