dentatum	12
loeseneri	52
stenocalyx	10
tiliaefolium	56
microcarpum	52
caudatum	10
ciliatum	10
hirsutum	10
sulcatum	10
fuscum	10
microphyllum	54
acutifolium	7
newsp.1	10
membranaceum	10
newsp.2	10
discolor	6
disjunctum	10
blandum	10
lautum	77
jucundum	10
stellato-tomentosum	10
alpinum	10
villosum	10
obtusatum	56
hartwegii	10
costaricanum	10
tinoides_1	10
undulatum	0
subsessile	0
tinoides_2	10
triphyllum	10
lasiophyllum	10
pichinchense	10
jamesonii	10
hallii	10
toronis	10
seemenii	10
dumatorum	10
reticulatum	10
triphyllum_new	10
ayavacense	10
