dentatum	18
loeseneri	21
stenocalyx	3
tiliaefolium	2
microcarpum	2
caudatum	59
ciliatum	11
hirsutum	2
sulcatum	54
fuscum	30
microphyllum	64
acutifolium	3
newsp.1	7
membranaceum	3
newsp.2	3
discolor	21
disjunctum	25
blandum	3
lautum	10
jucundum	10
stellato-tomentosum	3
alpinum	3
villosum	3
obtusatum	3
hartwegii	51
costaricanum	3
tinoides_1	3
undulatum	3
subsessile	3
tinoides_2	3
triphyllum	3
lasiophyllum	3
pichinchense	3
jamesonii	3
hallii	3
toronis	3
seemenii	3
dumatorum	3
reticulatum	3
triphyllum_new	43
ayavacense	3
