,Specimen_ID,new_name,length,width,area,c_gravity,aspect_ratio,T_density,angle_b,angle_t,trichome_q,region,trichome_4,trichome_2,type,stellate_hairs_stalked
330,microcarpum_MD_1_Honey_Puebla_2016,microcarpum,13.47,12.443,131.643,0.48775055700000003,1.082536366,0.420337615,182.0,111.0,4466.34,east_mexico,4,2,LPT,1
331,microcarpum_J_L_Contreras_J_5090_B,microcarpum,10.974,7.803999999999999,67.26,0.517587024,1.406201948,0.495495495,177.0,84.0,4466.34,east_mexico,4,2,LPT,1
332,microcarpum_MD_32_A,microcarpum,11.741,11.084000000000001,102.209,0.490588536,1.05927463,0.579586948,240.0,92.0,4466.34,east_mexico,4,2,LPT,1
333,microcarpum_L_C_Onofre_3518_A,microcarpum,10.272,8.267000000000001,66.69800000000001,0.443925234,1.242530543,0.613496933,160.0,77.0,4466.34,east_mexico,4,2,LPT,1
334,M_Chazaro_1474_A,microcarpum,10.559000000000001,8.054,66.789,0.499100294,1.311025577,0.656863161,192.0,76.0,4466.34,east_mexico,4,2,LPT,1
335,microcarpum_C_Ceron_1168_A,microcarpum,10.857999999999999,7.176,61.199,0.617056548,1.51309922,0.682097222,156.0,82.0,4466.34,east_mexico,4,2,LPT,1
336,microcarpum_J_L_Contreras_J_9531_A,microcarpum,10.294,7.2170000000000005,58.351000000000006,0.574120847,1.426354441,0.7450911640000001,139.0,92.0,4466.34,east_mexico,4,2,LPT,1
337,microcarpum_MD_33_A,microcarpum,10.645,9.077,75.884,0.508219822,1.172744299,0.7514438459999999,210.0,87.0,4466.34,east_mexico,4,2,LPT,1
338,microcarpum_A_J_Coombes_1233_A,microcarpum,10.008,7.907,62.15,0.592525979,1.2657139240000002,0.8180943209999999,161.0,99.0,4466.34,east_mexico,4,2,LPT,1
339,microcarpum_A_J_Coombes_1493_A,microcarpum,9.105,7.272,52.001000000000005,0.587589237,1.252062706,0.8358942840000001,224.0,104.0,4466.34,east_mexico,4,2,LPT,1
340,microcarpum_J_L_Contreras_J_4764_A,microcarpum,11.368,9.29,82.947,0.551548205,1.223681378,0.8608701409999999,179.0,109.0,4466.34,east_mexico,4,2,LPT,1
341,DSCN3697_A,microcarpum,10.474,7.933,65.259,0.480236777,1.320307576,0.872264032,201.0,85.0,4466.34,east_mexico,4,2,LPT,1
342,R_Ortega_60_Aa,microcarpum,6.704,6.2589999999999995,32.952,0.40274463,1.0710976190000001,0.94621818,154.0,89.0,4466.34,east_mexico,4,2,LPT,1
343,L_Nevling_1047_A,microcarpum,8.094,7.834,49.802,0.46948356799999996,1.033188665,0.947940152,165.0,98.0,4466.34,east_mexico,4,2,LPT,1
344,G_Diggs_2864_A,microcarpum,10.262,8.921,71.896,0.56519197,1.150319471,0.9500686159999999,158.0,111.0,4466.34,east_mexico,4,2,LPT,1
345,microcarpum_J_L_Contreras_J_5345_A,microcarpum,7.847,6.415,39.536,0.522492672,1.223226812,0.9875969440000001,155.0,90.0,4466.34,east_mexico,4,2,LPT,1
346,R_Hernandez_1544_A,microcarpum,11.05,8.649,75.063,0.558371041,1.277604347,1.0374041840000001,153.0,93.0,4466.34,east_mexico,4,2,LPT,1
347,microcarpum_A_J_Coombes_1266_B,microcarpum,11.025,10.068,87.178,0.48526077100000004,1.095053635,1.149494827,178.0,110.0,4466.34,east_mexico,4,2,LPT,1
348,microcarpum_J_L_Contreras_J_5470_A,microcarpum,8.227,7.31,47.233000000000004,0.461893764,1.125444596,1.209422501,186.0,90.0,4466.34,east_mexico,4,2,LPT,1
349,M_Zola_Baez_323_A,microcarpum,6.936,6.494,35.376999999999995,0.534890427,1.068062827,1.211142511,148.0,102.0,4466.34,east_mexico,4,2,LPT,1
350,HUH_00266683_A,microcarpum,8.953,7.617000000000001,53.556999999999995,0.540600916,1.175397138,1.215906924,194.0,107.0,4466.34,east_mexico,4,2,LPT,1
351,K0005736898_Ab,microcarpum,6.584,7.8420000000000005,40.55,0.449574727,0.8395817390000001,1.3323516009999998,149.0,111.0,4466.34,east_mexico,4,2,LPT,1
352,CNHM_1254059_A,microphyllum,7.551,3.009,17.846,0.584028605,2.509471585,0.0,79.0,50.0,4.97,central_mex,1,1,SGE,0
353,E00259170_B,microphyllum,4.997,2.877,11.289000000000001,0.5383229939999999,1.7368786930000002,0.0,94.0,65.0,4.97,central_mex,1,1,SGE,0
354,microphyllum_J_N_Labat_800_A_a,microphyllum,3.292,1.6469999999999998,4.258,0.492102066,1.998785671,0.0,78.0,61.0,4.97,central_mex,1,1,SGE,0
355,microphyllum_J_Rees_A,microphyllum,5.897,3.511,16.262999999999998,0.534169917,1.679578468,0.0,123.0,99.0,4.97,central_mex,1,1,SGE,0
356,microphyllum_MD_2491_C,microphyllum,4.245,1.745,5.82,0.45229682,2.432664756,0.0,85.0,42.0,4.97,central_mex,1,1,SGE,0
357,microphyllum_MD_2492_A,microphyllum,6.334,2.262,11.252,0.489422166,2.800176835,0.0,133.0,37.0,4.97,central_mex,1,1,SGE,0
358,microphyllum2.jpg,microphyllum,6.0760000000000005,2.822,13.465,0.42034233,2.15308292,0.0,122.315,37.836999999999996,4.97,central_mex,1,1,SGE,0
359,microphyllum_R_McVaugh_10026_A,microphyllum,5.341,3.2110000000000003,13.469000000000001,0.453098671,1.663344752,0.052929656,138.0,73.0,4.97,central_mex,1,1,SGE,0
360,microphyllum1.jpg,microphyllum,4.522,2.7889999999999997,9.905,0.44714728,1.621369667,0.0,129.769,69.737,4.97,central_mex,1,1,SGE,0
361,microphyllum_H_Diaz-Barriga_1751_A,microphyllum,4.691,2.657,9.789,0.573438499,1.765525028,0.063649672,109.0,107.0,4.97,central_mex,1,1,SGE,0
362,CNHM_1510556_A,microphyllum,8.722000000000001,2.859,19.583,0.42421463,3.050717034,0.072280448,72.0,40.0,4.97,central_mex,1,1,SGE,0
363,Chachapoyas_2116_C_a,new_name_1,6.007000000000001,3.097,14.61,0.546029632,1.939618986,0.0,80.0,100.0,4.97,ec_peru,1,1,SGE,0
364,P_Sweeney_1772_A,new_name_1,6.567,3.892,20.076,0.502512563,1.6873072969999998,0.0,112.0,82.0,107.07,ec_peru,2,1,SGE,0
365,P_Sweeney_1780_B,new_name_1,8.221,4.93,31.831,0.548595061,1.667545639,0.034092459,112.0,74.0,107.07,ec_peru,2,1,SGE,0
366,triphyllum_B_Sparre_16256_B_b,new_name_1,4.976,2.062,8.058,0.552652733,2.413191077,0.062027044,95.0,74.0,4.97,ec_peru,1,1,SGE,0
367,P_Sweeney_1775_A,new_name_1,7.327999999999999,3.403,19.588,0.435316594,2.153394064,0.125649187,104.0,63.0,107.07,ec_peru,2,1,SGE,0
368,P_Sweeney_1773_A,new_name_1,7.766,3.693,22.523000000000003,0.526654648,2.1028973730000002,0.15253203199999998,101.0,76.0,107.07,ec_peru,2,1,SGE,0
369,K000573671_A,new_name_1,6.776,2.952,15.71,0.5445690670000001,2.295392954,0.219461879,107.0,71.0,107.07,ec_peru,2,1,SGE,0
370,H_Vargas_4128_B,new_name_1,4.092,1.5659999999999998,5.034,0.496089932,2.61302682,0.220523375,93.0,53.0,4.97,ec_peru,1,1,SGE,0
371,P_Sweeney_1774_A,new_name_1,6.529,3.2110000000000003,16.463,0.485526114,2.033322952,0.257986843,107.0,63.0,107.07,ec_peru,2,1,SGE,0
372,H_Vargas_4106_D,new_name_1,4.5360000000000005,1.895,6.75,0.5202821870000001,2.393667546,0.267665953,71.0,60.0,4.97,ec_peru,1,1,SGE,0
373,seemenii_2,new_name_2,4.374,1.3840000000000001,4.754,0.457247371,3.160404624,0.0,89.0,43.0,4.97,peru_bol,1,1,SGE,0
374,seemenii_5,new_name_2,7.372000000000001,1.9140000000000001,11.08,0.459848074,3.851619645,0.0,40.0,39.0,4.97,peru_bol,1,1,SGE,0
375,HUH_00266692_A2b,new_name_2,5.524,1.69,7.332000000000001,0.45076031899999996,3.2686390530000002,0.0,67.0,33.0,4.97,peru_bol,1,1,SGE,0
376,PWS_3894_a,new_name_2,5.755,1.4969999999999999,6.768,0.535186794,3.844355377,0.0,44.0,36.0,4.97,peru_bol,1,1,SGE,0
377,PWS_3899_B_ab,new_name_2,7.718,2.9789999999999996,18.055,0.5079036020000001,2.590802283,0.0,82.0,43.0,4.97,peru_bol,1,1,SGE,0
378,PWS_3913_A_b,new_name_2,4.731,2.229,8.285,0.5136334810000001,2.122476447,0.0,75.0,57.0,4.97,peru_bol,1,1,SGE,0
379,PWS_3900_ab,new_name_2,7.6370000000000005,3.37,20.214000000000002,0.441272751,2.266172107,0.039535068,96.0,44.0,4.97,peru_bol,1,1,SGE,0
380,PWS_3895_ab,new_name_2,7.468,2.792,16.375999999999998,0.524906267,2.6747851000000002,0.041262637000000005,58.0,46.0,4.97,peru_bol,1,1,SGE,0
381,seemenii_1,new_name_2,4.641,1.646,5.997999999999999,0.45033398,2.819562576,0.059941258,67.0,37.0,4.97,peru_bol,1,1,SGE,0
382,PWS_3898_B_ab,new_name_2,5.249,1.935,7.979,0.41341207799999996,2.7126614989999998,0.06243366400000001,105.0,43.0,4.97,peru_bol,1,1,SGE,0
383,seemenii_4,new_name_2,6.12,2.3209999999999997,11.155,0.467320261,2.636794485,0.103364515,89.0,52.0,4.97,peru_bol,1,1,SGE,0
384,seemenii_3,new_name_2,5.095,2.181,8.726,0.38861629,2.336084365,0.11808466699999999,142.0,43.0,4.97,peru_bol,1,1,SGE,0
385,PWS_3896_a,new_name_2,6.607,2.274,11.797,0.508551536,2.905452946,0.146312915,52.0,43.0,4.97,peru_bol,1,1,SGE,0
386,sulcatum_MD_190_B,new_sp_1,7.849,4.86,29.963,0.45738310600000004,1.615020576,0.036523009,134.0,92.0,4466.34,oaxaca,4,2,LPT,1
387,sulcatum_mirador_1_DSCN7563_a,new_sp_1,11.965,6.4110000000000005,60.25,0.453823652,1.8663235059999999,0.09388789800000001,99.0,55.0,4466.34,oaxaca,4,2,LPT,1
388,sulcatum_MD_22_A,new_sp_1,9.149,4.717,33.898,0.5235544870000001,1.939580242,0.096827292,146.0,62.0,4466.34,oaxaca,4,2,LPT,1
389,sulcatum_PWS_3052_A,new_sp_1,7.732,4.417,26.823,0.516037248,1.750509396,0.110476892,141.0,67.0,4466.34,oaxaca,4,2,LPT,1
390,sulcatum_MD_209_2A,new_sp_1,10.195,5.667999999999999,45.388000000000005,0.49534085299999997,1.798694425,0.142283942,159.0,68.0,4466.34,oaxaca,4,2,LPT,1
391,sulcatum_MD_24_A,new_sp_1,7.851,3.8360000000000003,23.658,0.5489746529999999,2.046663191,0.186943842,124.0,59.0,4466.34,oaxaca,4,2,LPT,1
392,sulcatum_MD_115_A,new_sp_1,11.202,5.9270000000000005,52.144,0.542760221,1.889994938,0.228879508,164.0,65.0,4466.34,oaxaca,4,2,LPT,1
393,sulcatum_MD_213_2A,new_sp_1,10.187000000000001,4.906000000000001,39.254,0.49867478200000004,2.076437016,0.231173785,104.0,54.0,4466.34,oaxaca,4,2,LPT,1
394,sulcatum_PWS_3053_B,new_sp_1,8.36,4.229,27.767,0.447368421,1.9768266730000001,0.298445101,184.0,62.0,4466.34,oaxaca,4,2,LPT,1
395,sulcatum_MD_2466_A,new_sp_1,7.551,2.978,17.659000000000002,0.615812475,2.535594359,0.38494439700000005,152.0,49.0,4466.34,oaxaca,4,2,LPT,1
396,sulcatum_MD_1_Mirador_2015,new_sp_1,12.206,6.575,63.028999999999996,0.464525643,1.856425856,0.385004091,142.0,67.0,4466.34,oaxaca,4,2,LPT,1
397,sulcatum_PWS_3056_A,new_sp_1,6.584,4.5360000000000005,23.451999999999998,0.487545565,1.451499118,0.48853967299999995,148.0,49.0,4466.34,oaxaca,4,2,LPT,1
398,2 fuscum_J_R_Reyes_855_A,new_sp_2,12.237,5.2010000000000005,49.988,0.487047479,2.352816766,0.0,94.0,53.0,107.07,oaxaca,2,1,IGE,0
399,fuscum_J_R_Reyes_911_A,new_sp_2,8.657,3.037,20.653000000000002,0.5486889220000001,2.850510372,0.112355342,113.0,67.0,107.07,oaxaca,2,1,IGE,0
400,fuscum_J_R_Reyes_120_A,new_sp_2,8.78,4.746,32.73,0.48405467,1.84997893,0.19501413899999998,130.0,61.0,107.07,oaxaca,2,1,IGE,0
401,fuscum_totontepec_1_DSCN7397_a,new_sp_2,13.290999999999999,5.818,60.732,0.36265141799999995,2.2844620140000003,0.023241221,250.0,54.0,107.07,oaxaca,2,1,IGE,0
402,fuscum old concept totontepec Oaxaca.DSCN5267.jpeg_A,new_sp_2,10.835,6.058,51.553000000000004,0.454545455,1.788544074,0.026147208999999998,175.87,39.866,107.07,oaxaca,2,1,IGE,0
403,fuscum old concept totontepec Oaxaca.DSCN5267.jpeg_B,new_sp_2,11.697000000000001,5.638,51.8,0.46849619600000003,2.074671869,0.026721535,110.57,51.08,107.07,oaxaca,2,1,IGE,0
404,new species (former fuscum) 2 DSCN0855.jpg,new_sp_2,8.31,4.62,30.151999999999997,0.516486161,1.798701299,0.0,80.95100000000001,88.79299999999999,107.07,oaxaca,2,1,IGE,0
405,fuscum_mirador_1_DSCN7545_a,new_sp_2,7.477,3.6639999999999997,21.515,0.43199144,2.040665939,0.03765202,92.0,47.0,107.07,oaxaca,2,1,IGE,0
406,new species (former fuscum) DSCN0806.jpg,new_sp_2,6.64,3.2969999999999997,17.192,0.452710843,2.013952078,0.0,134.491,18.132,107.07,oaxaca,2,1,IGE,0
407,YU_101629_A,new_sp_2,7.803,4.66,28.563000000000002,0.389593746,1.6744635190000001,0.137959578,130.0,50.0,107.07,oaxaca,2,1,IGE,0
408,fuscum_MD_1_Mirador_2015,new_sp_2,12.083,4.774,45.309,0.44939170700000003,2.531001257,0.15000375,131.0,37.0,107.07,oaxaca,2,1,IGE,0
409,YU_101633_A,new_sp_2,6.6160000000000005,3.2710000000000004,16.999000000000002,0.376360339,2.022623051,0.165241459,123.0,49.0,107.07,oaxaca,2,1,IGE,0
410,fuscum_MD_2_Mirador_2015,new_sp_2,10.294,4.566,36.913000000000004,0.37886147299999995,2.254489707,0.26392187899999997,135.0,44.0,107.07,oaxaca,2,1,IGE,0
411,fuscum_J_R_Reyes_856_A,new_sp_2,6.374,3.1830000000000003,15.934000000000001,0.550674616,2.002513352,0.046048995999999995,82.0,61.0,107.07,oaxaca,2,1,IGE,0
412,obtusatum_MD_1_Zonetehuitz_Chiapas_2016,obtusatum,3.8510000000000004,2.044,6.183,0.45702415,1.8840508809999998,0.0,147.0,103.0,4.97,chiapas,1,1,SGE,0
413,D_Breedlove_9077_A,obtusatum,5.244,2.222,9.154,0.39282990100000004,2.360036004,0.0,132.0,51.0,4.97,chiapas,1,1,SGE,0
414,"obtusatum_MD_2_Zontehuitz,_Chiapas_2015",obtusatum,6.206,2.6260000000000003,12.8,0.459233,2.363290175,0.0,137.0,51.0,4.97,chiapas,1,1,SGE,0
415,obtusatum_D_E_Breedlove_40924_C,obtusatum,3.173,1.39,3.464,0.520012606,2.282733813,0.0,82.0,70.0,4.97,chiapas,1,1,SGE,0
416,obtusatum_D_E_Breedlove_53579_A,obtusatum,2.958,1.389,3.2260000000000004,0.463150778,2.129589633,0.0,98.0,102.0,4.97,chiapas,1,1,SGE,0
417,obtusatum_MD_331_A,obtusatum,3.3539999999999996,1.6880000000000002,4.447,0.450208706,1.986966825,0.0,133.0,53.0,4.97,chiapas,1,1,SGE,0
418,obtusatum_MD_2359_C,obtusatum,3.427,1.7519999999999998,4.7139999999999995,0.443536621,1.956050228,0.0,127.0,57.0,4.97,chiapas,1,1,SGE,0
419,obtusatum_MD_2422_A,obtusatum,3.57,1.913,5.3629999999999995,0.45378151299999997,1.8661787769999998,0.0,109.0,68.0,4.97,chiapas,1,1,SGE,0
420,obtusatum_D_E_Breedlove_8118_B,obtusatum,3.9410000000000003,2.1919999999999997,6.785,0.456736869,1.79790146,0.0,114.0,61.0,4.97,chiapas,1,1,SGE,0
421,Img0080.TIF_huatla_4_A,obtusatum,5.609,2.355,10.373,0.559992869,2.3817409769999998,0.0,93.334,28.386,4.97,chiapas,1,1,SGE,0
422,P_Sweeney_1670_A,pichinchense,5.193,3.147,12.833,0.479491623,1.6501429930000002,0.0,137.0,76.0,973.72,ec_col,3,2,LPT,1
423,P_Sweeney_1671_A,pichinchense,11.102,4.765,41.547,0.48820032399999996,2.329905561,0.0,104.0,64.0,973.72,ec_col,3,2,LPT,1
424,pichinchense_Frutillas_889_B_a,pichinchense,7.056,3.6260000000000003,20.096,0.463435374,1.945945946,0.0,103.0,75.0,973.72,ec_col,3,2,LPT,1
425,pichinchense_P_Franco_3102_A_b,pichinchense,11.809000000000001,5.456,50.604,0.46235921799999996,2.1644061580000002,0.0,120.0,60.0,973.72,ec_col,3,2,LPT,1
426,pichinchense_P_M_Jorgensen_65499_A,pichinchense,9.636000000000001,4.492,33.997,0.49916978,2.145146928,0.0,110.0,59.0,973.72,ec_col,3,2,LPT,1
427,pichinchense_P_M_Jorgensen_92441_A,pichinchense,8.993,6.252000000000001,44.161,0.493717336,1.438419706,0.0,109.0,89.0,973.72,ec_col,3,2,LPT,1
428,pichinchense_P_M_Jorgensen_92558_A,pichinchense,8.291,5.44,35.427,0.478832469,1.5240808819999998,0.067437704,168.0,98.0,973.72,ec_col,3,2,LPT,1
429,HUH_00266689_A,pichinchense,7.31,4.458,25.595,0.43228454200000005,1.6397487659999999,0.069565217,164.0,96.0,973.72,ec_col,3,2,LPT,1
430,pichinchense_M_P_Galeano_453_D_b,pichinchense,9.117,5.416,38.784,0.334539871,1.6833456430000002,0.121769308,154.0,83.0,973.72,ec_col,3,2,LPT,1
431,pichinchense_M_C_Velez_1712_A_b,pichinchense,13.823,6.06,65.795,0.38703609899999997,2.281023102,0.123846678,140.0,46.0,973.72,ec_col,3,2,LPT,1
432,V_Zak_1935_A,pichinchense,9.642999999999999,4.248,32.174,0.467696775,2.2700094159999997,0.123885035,151.0,62.0,973.72,ec_col,3,2,LPT,1
433,A_Gentry_14371_A,pichinchense,13.17,7.331,75.828,0.47532270299999996,1.796480698,0.132896252,145.0,75.0,973.72,ec_col,3,2,LPT,1
434,E_Gudino_207_A,pichinchense,8.557,5.132000000000001,34.491,0.578473764,1.667381138,0.133918109,110.0,79.0,973.72,ec_col,3,2,LPT,1
435,K000573686_A,pichinchense,8.443,4.649,30.826,0.486793794,1.816089482,0.13713188699999998,129.0,71.0,973.72,ec_col,3,2,LPT,1
436,P_Sweeney_1672_A,pichinchense,7.712999999999999,3.1630000000000003,19.158,0.5069363410000001,2.438507746,0.204808913,88.0,64.0,973.72,ec_col,3,2,LPT,1
437,F_Roldan_118_A,pichinchense,8.732999999999999,4.123,28.281999999999996,0.44200160299999997,2.118117875,0.21267545699999998,119.0,63.0,973.72,ec_col,3,2,LPT,1
438,HUH_00266688_A,pichinchense,7.263,4.9030000000000005,27.969,0.508054523,1.481337956,0.21626297600000002,115.0,83.0,973.72,ec_col,3,2,LPT,1
439,pichinchense_J_H_Torres_1935_A_b,pichinchense,8.62,4.482,30.340999999999998,0.468677494,1.92324855,0.240013715,129.0,79.0,973.72,ec_col,3,2,LPT,1
440,G_Bedoya_82_A,pichinchense,10.513,4.06,33.524,0.41852944,2.589408867,0.247264635,139.0,61.0,973.72,ec_col,3,2,LPT,1
441,MO-1846367_A,pichinchense,8.427999999999999,6.167999999999999,40.83,0.460370195,1.3664072630000001,0.25455818199999997,138.0,96.0,973.72,ec_col,3,2,LPT,1
442,pichinchense_anti_D_Molina_239_A_b,pichinchense,7.817,4.0680000000000005,24.978,0.570551362,1.9215830880000002,0.295836107,126.0,89.0,973.72,ec_col,3,2,LPT,1
443,Bernal_34_B,pichinchense,9.791,5.401,41.532,0.372791339,1.8128124419999998,0.35165865700000004,185.0,71.0,973.72,ec_col,3,2,LPT,1
444,MO_5678760_a,reticulatum,6.862,4.4910000000000005,24.203000000000003,0.520256485,1.5279447780000002,0.0,103.0,78.0,4466.34,ec_peru,4,2,LPT,1
445,PWS_1709_b,reticulatum,10.645999999999999,5.91,49.418,0.540108961,1.8013536380000001,0.079318915,75.0,72.0,4466.34,ec_peru,4,2,LPT,1
446,MO_5678759_C_a,reticulatum,7.011,3.778,20.802,0.53059478,1.85574378,0.08364701,88.0,87.0,4466.34,ec_peru,4,2,LPT,1
447,PWS_1711_a,reticulatum,10.579,5.671,47.119,0.6465639470000001,1.8654558280000002,0.104444096,69.0,100.0,4466.34,ec_peru,4,2,LPT,1
448,MO_5295429_A_a,reticulatum,9.327,3.6210000000000004,26.526999999999997,0.493191809,2.575807788,0.129533679,66.0,70.0,4466.34,ec_peru,4,2,LPT,1
449,stipitatum_PWS_1706_A,reticulatum,12.206,7.4479999999999995,71.39699999999999,0.5939701789999999,1.638829216,0.13946353,107.0,98.0,4466.34,ec_peru,4,2,LPT,1
450,MO_5199578_a,reticulatum,8.594,3.213,21.685,0.510821503,2.674758792,0.14959982,70.0,66.0,4466.34,ec_peru,4,2,LPT,1
451,PWS_1708_b,reticulatum,10.122,6.89,54.769,0.56510571,1.469085631,0.166283291,120.0,93.0,4466.34,ec_peru,4,2,LPT,1
452,PWS_1700_a,reticulatum,8.22,4.718999999999999,30.465,0.445255474,1.741894469,0.168497675,118.0,102.0,4466.34,ec_peru,4,2,LPT,1
453,J_Campos_3304_A,reticulatum,10.002,5.725,44.976000000000006,0.50289942,1.747074236,0.28133711899999997,130.0,69.0,4466.34,ec_peru,4,2,LPT,1
454,reticulatum_J_G_Sanchez_282_A,reticulatum,7.558,4.607,27.345,0.61788833,1.6405469940000001,0.330335841,104.0,69.0,4466.34,ec_peru,4,2,LPT,1
455,reticulatum_J_Campos_4625_A,reticulatum,12.18,7.982,76.358,0.496715928,1.52593335,0.340545327,123.0,85.0,4466.34,ec_peru,4,2,LPT,1
456,PWS_1702_a,reticulatum,6.789,4.879,26.015,0.40506702,1.3914736630000002,0.397709195,143.0,111.0,4466.34,ec_peru,4,2,LPT,1
457,K_Young_4979_C,reticulatum,7.4879999999999995,5.229,30.754,0.5034722220000001,1.432013769,0.398190045,139.0,91.0,4466.34,ec_peru,4,2,LPT,1
458,reticulatum_S_Flores_69_A,reticulatum,10.372,4.667,38.023,0.61415349,2.222412685,0.429135435,75.0,98.0,4466.34,ec_peru,4,2,LPT,1
459,MO-436493_A,reticulatum,14.662,8.597999999999999,99.014,0.5163006410000001,1.7052802980000001,0.473260767,115.0,72.0,4466.34,ec_peru,4,2,LPT,1
460,reticulatum_H_van_der_Werff_16998_B,reticulatum,9.751,4.112,31.495,0.71787509,2.37135214,0.479355746,75.0,134.0,4466.34,ec_peru,4,2,LPT,1
461,MO_436140_A,reticulatum,11.497,6.005,54.223,0.564495086,1.9145711909999998,0.555998743,83.0,70.0,4466.34,ec_peru,4,2,LPT,1
462,reticulatum_A_Gentry_61149_A,reticulatum,12.356,6.729,65.3,0.602136614,1.836231238,0.559258051,110.0,125.0,4466.34,ec_peru,4,2,LPT,1
463,reticulatum_A_Gentry_61487_A,reticulatum,8.017000000000001,3.688,23.223000000000003,0.395409754,2.173806941,0.624701429,144.0,53.0,4466.34,ec_peru,4,2,LPT,1
464,reticulatum_A_Weberbauer_6241_A,reticulatum,8.14,3.475,22.215999999999998,0.484029484,2.3424460430000003,0.721153846,84.0,74.0,4466.34,ec_peru,4,2,LPT,1
465,MO-436163_B,reticulatum,10.017999999999999,5.127000000000001,40.341,0.509083649,1.953969183,0.763682647,100.0,73.0,4466.34,ec_peru,4,2,LPT,1
466,reticulatum_R_A_Ferreyra_15249_A,reticulatum,8.668,5.086,34.625,0.63105676,1.704286276,0.8352071959999999,82.0,95.0,4466.34,ec_peru,4,2,LPT,1
467,ayavacense_2_siberia,seemenii,7.682,3.384,20.419,0.533937,2.2700945630000002,0.0,87.0,87.0,4.97,peru_bol,1,1,IGE,0
468,D_Soto_120_A,seemenii,6.577000000000001,3.451,17.823,0.535198419,1.9058243990000001,0.0,96.0,80.0,4.97,peru_bol,1,1,IGE,0
469,J_Cornejo_172_A,seemenii,10.849,5.4110000000000005,46.105,0.37975850299999997,2.004989836,0.0,140.0,51.0,4.97,peru_bol,1,1,IGE,0
470,J_Wood_17732_A,seemenii,8.681000000000001,5.763999999999999,39.296,0.438889529,1.5060721719999999,0.0,151.0,97.0,4.97,peru_bol,1,1,IGE,0
471,PWS_3883_2_A_b,seemenii,9.261000000000001,3.988,29.005,0.486988446,2.32221665,0.0,97.0,56.0,4.97,peru_bol,1,1,IGE,0
472,PWS_3890_b,seemenii,6.774,3.5039999999999996,18.644000000000002,0.559492176,1.933219178,0.0,78.0,66.0,4.97,peru_bol,1,1,IGE,0
473,PWS_3893_ab,seemenii,7.126,4.102,22.958000000000002,0.607634016,1.737201365,0.0,85.0,82.0,4.97,peru_bol,1,1,IGE,0
474,PWS_3903_A_a,seemenii,4.563,2.753,9.863999999999999,0.42515888700000004,1.657464584,0.0,134.0,63.0,4.97,peru_bol,1,1,IGE,0
475,PWS_3907_E_b,seemenii,7.603,3.073,18.351,0.491911088,2.474129515,0.0,88.0,63.0,4.97,peru_bol,1,1,IGE,0
476,ayavacense_1_chapare,seemenii,11.225,5.903,52.036,0.610056,1.90157547,0.027434842,119.0,99.0,4.97,peru_bol,1,1,IGE,0
477,PWS_3886_2_B_a,seemenii,4.992,2.309,9.052,0.558894231,2.161974881,0.061915671,89.0,62.0,4.97,peru_bol,1,1,IGE,0
478,FM_162452_A,seemenii,12.199000000000002,5.459,52.3,0.489384376,2.234658362,0.096871065,105.0,68.0,4.97,peru_bol,1,1,IGE,0
479,I_Vargas_2371_A,seemenii,9.047,5.184,36.83,0.54603736,1.7451774690000001,0.155656559,142.0,72.0,4.97,peru_bol,1,1,IGE,0
480,ayavacense_3_Sud_Yungas,seemenii,7.776,3.627,22.15,0.47592799999999996,2.143920596,0.159039402,113.0,69.0,4.97,peru_bol,1,1,IGE,0
481,PWS_3887_B_a,seemenii,9.035,3.315,23.526,0.486995019,2.7254901960000004,0.186755313,94.0,76.0,4.97,peru_bol,1,1,IGE,0
482,PWS_3885_2_a,seemenii,6.627000000000001,3.022,15.73,0.6141542179999999,2.192918597,0.22692203,58.0,66.0,4.97,peru_bol,1,1,IGE,0
483,PWS_3904_A_a,seemenii,8.867,6.542999999999999,45.566,0.531183038,1.355188751,0.243850398,119.0,118.0,4.97,peru_bol,1,1,IGE,0
484,PWS_3884_2_B_a,seemenii,8.399,4.038,26.631999999999998,0.467912847,2.0799900940000002,0.247323605,74.0,60.0,4.97,peru_bol,1,1,IGE,0
485,PWS_3901_B_ab,seemenii,7.3389999999999995,4.152,23.93,0.487804878,1.767581888,0.319463302,108.0,71.0,4.97,peru_bol,1,1,IGE,0
486,FM_495808_A,seemenii,5.734,2.343,10.554,0.538890827,2.447289799,0.36561161600000003,77.0,60.0,4.97,peru_bol,1,1,IGE,0
487,ayavacense_4_Sud_Yungas,seemenii,9.112,3.699,26.474,0.5264979999999999,2.463368478,0.421170855,82.0,72.0,4.97,peru_bol,1,1,IGE,0
488,ayavacense_5_Nor_Yungas,seemenii,8.946,3.7319999999999998,26.226,0.433518,2.397106109,0.5583278079999999,85.0,58.0,4.97,peru_bol,1,1,IGE,0
489,FM_768283_A,stellato_tomentosum,12.078,6.705,63.608999999999995,0.354363305,1.8013422819999998,0.13656227199999998,149.0,52.0,973.72,costa_rica,3,2,LPT,1
490,stellato_tomentosum_MD_593_A,stellato_tomentosum,10.258,6.715,54.098,0.429908364,1.527624721,0.18861315399999998,193.0,73.0,973.72,costa_rica,3,2,LPT,1
491,stellato_tomentosum_MD_589_A,stellato_tomentosum,12.743,8.558,85.649,0.570509299,1.489016125,0.263862954,209.0,82.0,973.72,costa_rica,3,2,LPT,1
