dentatum	30
loeseneri	5
stenocalyx	22
tiliaefolium	5
microcarpum	5
caudatum	5
ciliatum	5
hirsutum	27
sulcatum	19
fuscum	60
microphyllum	11
acutifolium	63
newsp.1	66
membranaceum	64
newsp.2	11
discolor	72
disjunctum	5
blandum	32
lautum	5
jucundum	53
stellato-tomentosum	5
alpinum	5
villosum	38
obtusatum	53
hartwegii	5
costaricanum	5
tinoides_1	5
undulatum	32
subsessile	5
tinoides_2	5
triphyllum	5
lasiophyllum	5
pichinchense	5
jamesonii	5
hallii	5
toronis	5
seemenii	5
dumatorum	5
reticulatum	62
triphyllum_new	5
ayavacense	5
