dentatum	0
loeseneri	41
stenocalyx	76
tiliaefolium	9
microcarpum	9
caudatum	9
ciliatum	9
hirsutum	9
sulcatum	9
fuscum	44
microphyllum	9
acutifolium	9
newsp.1	9
membranaceum	38
newsp.2	9
discolor	9
disjunctum	41
blandum	48
lautum	9
jucundum	8
stellato-tomentosum	0
alpinum	9
villosum	9
obtusatum	9
hartwegii	11
costaricanum	9
tinoides_1	31
undulatum	4
subsessile	4
tinoides_2	4
triphyllum	4
lasiophyllum	4
pichinchense	4
jamesonii	4
hallii	4
toronis	4
seemenii	4
dumatorum	4
reticulatum	4
triphyllum_new	4
ayavacense	4
