dentatum	30
loeseneri	10
stenocalyx	10
tiliaefolium	54
microcarpum	10
caudatum	49
ciliatum	10
hirsutum	10
sulcatum	10
fuscum	0
microphyllum	11
acutifolium	59
newsp.1	11
membranaceum	11
newsp.2	11
discolor	10
disjunctum	10
blandum	52
lautum	10
jucundum	49
stellato-tomentosum	52
alpinum	67
villosum	54
obtusatum	49
hartwegii	10
costaricanum	10
tinoides_1	10
undulatum	10
subsessile	10
tinoides_2	10
triphyllum	10
lasiophyllum	0
pichinchense	10
jamesonii	10
hallii	10
toronis	10
seemenii	10
dumatorum	10
reticulatum	10
triphyllum_new	10
ayavacense	10
