dentatum	7
loeseneri	4
stenocalyx	31
tiliaefolium	7
microcarpum	7
caudatum	64
ciliatum	7
hirsutum	7
sulcatum	7
fuscum	7
microphyllum	40
acutifolium	7
newsp.1	55
membranaceum	7
newsp.2	7
discolor	7
disjunctum	7
blandum	7
lautum	30
jucundum	40
stellato-tomentosum	7
alpinum	7
villosum	7
obtusatum	7
hartwegii	15
costaricanum	7
tinoides_1	7
undulatum	7
subsessile	7
tinoides_2	7
triphyllum	7
lasiophyllum	7
pichinchense	7
jamesonii	7
hallii	7
toronis	7
seemenii	7
dumatorum	7
reticulatum	7
triphyllum_new	7
ayavacense	32
