dentatum	36
loeseneri	8
stenocalyx	35
tiliaefolium	8
microcarpum	8
caudatum	0
ciliatum	8
hirsutum	8
sulcatum	0
fuscum	8
microphyllum	48
acutifolium	3
newsp.1	36
membranaceum	8
newsp.2	8
discolor	0
disjunctum	0
blandum	0
lautum	0
jucundum	0
stellato-tomentosum	8
alpinum	8
villosum	0
obtusatum	8
hartwegii	8
costaricanum	1
tinoides_1	49
undulatum	1
subsessile	4
tinoides_2	1
triphyllum	1
lasiophyllum	1
pichinchense	1
jamesonii	1
hallii	1
toronis	1
seemenii	1
dumatorum	1
reticulatum	34
triphyllum_new	1
ayavacense	1
